id,goal,target,indicator,series,seriesdescription,seriescount,geoareacode,country,year,value,valuetype,source,footnotes,attributes,dimensions
denmark2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2019,131.22876,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
denmark2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2019,29.67672,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
denmark2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2020,17.07967,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
denmark2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2020,10.73599,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
denmark2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2020,107.01586,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
denmark2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2020,79.20021,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
denmark2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2021,86.6039,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
denmark2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2021,115.96245,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
denmark2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2021,12.31261,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
denmark2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2021,17.04594,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
denmark2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2022,16.99347,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
denmark2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2022,10.99577,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
denmark2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2022,106.95887,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
denmark2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,208,Denmark,2022,78.96963,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
estonia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2019,77.42312,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
estonia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2019,98.71515,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
estonia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2019,16.58774,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
estonia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2019,4.7043,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
estonia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2020,15.02583,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
estonia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2020,60.59977,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
estonia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2020,8.07781,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
estonia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2020,83.70341,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
estonia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2021,83.21059,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
estonia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2021,9.38812,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
estonia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2021,9.86904,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
estonia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2021,63.95344,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
estonia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2022,61.18115,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
estonia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2022,8.02376,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
estonia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2022,15.04455,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
estonia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,233,Estonia,2022,84.24945,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2019,101.73599,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2019,65.55003,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
finland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2019,23.34991,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
finland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2019,12.83605,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2020,14.09069,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
finland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2020,10.40878,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2020,53.44095,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
finland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2020,77.94041,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2021,87.67679,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2021,62.66754,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
finland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2021,14.6299,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
finland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2021,10.37935,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2022,9.99866,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
finland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2022,52.99287,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
finland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2022,76.98965,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
finland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,246,Finland,2022,13.99812,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
france2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2019,24.76064,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
france2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2019,25.89401,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
france2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2019,136.40588,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
france2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2019,85.75123,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
france2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2020,62.4069,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
france2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2020,89.37648,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
france2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2020,9.97208,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
france2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2020,16.9975,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
france2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2021,16.79801,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
france2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2021,9.80917,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
france2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2021,89.87866,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
france2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2021,63.27148,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
france2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2022,61.00318,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
france2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2022,89.00464,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
france2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2022,12.00063,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
france2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,250,France,2022,16.00083,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
germany2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2019,101.99208,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2019,75.33271,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
germany2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2019,5.99224,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
germany2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2019,20.66712,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
germany2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2020,22.33292,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
germany2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2020,9.1487,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
germany2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2020,77.95945,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
germany2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2020,109.44107,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2022,109.00021,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
germany2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2022,78.00015,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
germany2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2022,9.00002,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
germany2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,276,Germany,2022,22.00004,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
greece2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2019,25.32733,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
greece2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2019,172.98421,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
greece2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2019,140.34354,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
greece2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2019,7.31335,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
greece2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2020,14.31399,Float,Eurostat,The Japan estimates are scheduled for late spring or early summer of 2023.,"Nature: C, Units: KG, Observation Status: D","Reporting Type: G, Food Waste Sector: RTL"
greece2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2020,20.93104,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
greece2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2020,88.49909,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
greece2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2020,123.74413,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
greece2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2022,122.05908,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
greece2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2022,87.04213,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
greece2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2022,21.01017,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
greece2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,300,Greece,2022,14.00678,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,348,Hungary,2019,131.02858,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,348,Hungary,2019,92.98895,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
hungary2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,348,Hungary,2019,25.34251,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
